0.18118292	0.15909187	0.10864058	-0.090179436	-0.12670764	0.66483843	-0.16841105	0.26515877	-0.020306151	-0.31044766	-0.7935779	0.34674504	-0.011544548	0.5595116	-0.11147051	-0.022633104	-0.25590682	0.054280814	0.15438151	0.19179393	-0.2393363	-0.26833925	0.28494912	0.5062754	-0.10144373	0.15639758	-0.32586253	-0.010470921	0.07371825	0.14409858	-0.24723	-0.2487628	-0.86554146	0.23108225	-0.3740493	0.20340715	0.02167294	0.005137211	-0.01249467	-0.06351809	-0.14789395	-0.45206994	-0.42238843	-0.3193711	0.0679895	0.42145476	-0.20272462	0.1922491	0.07687868	-0.13030666	-0.27875397	0.40587297	-0.4313109	-0.24727745	-0.40030745	-0.2600346	-0.5157561	0.30735877	0.38075453	0.26812378	0.910583	-0.13814043	-0.016448824	0.056192666	0.23852825	-0.012506339	-0.18747906	-0.10475492	-0.24664311	-0.28049558	-0.084771246	-0.31098652	0.117044665	0.11080089	0.029486382	0.061526492	0.83795846	0.48396274	0.1831577	-0.089652024	-0.015159127	0.31266665	-0.021862794	0.08665091	-0.40221274	-0.3061113	-0.35871872	0.33604088	-0.32570642	0.26593506	0.23223513	-0.3616866	-0.043357097	0.48867434	-0.93430495	0.060809433	-0.03542612	-0.3442033	-0.9346354	0.39014488
-0.002662442	-0.044584583	-0.028602397	0.57824904	0.33980876	-0.074330255	-0.45009527	0.020505413	-0.7635836	-0.7893874	-1.2411017	0.9229038	0.75477314	-0.038592316	-0.8570237	-1.1055624	-0.5731901	-0.4052315	0.17481686	0.03945996	0.34768796	-0.47788844	-0.7544967	-0.6202192	-0.36063966	-0.51966107	0.65776646	-0.44109842	0.61514014	0.38663933	1.2226988	-1.1304977	-1.1128714	-0.19097298	0.27476513	0.29219642	-0.40464905	0.27539876	-0.3183519	0.5415811	-0.42734528	-1.1642392	0.62659526	-0.030587042	-0.03518975	0.19099374	0.088314354	0.6443445	-0.21925525	-0.56499946	0.29268965	0.7354159	-0.20146891	0.7643675	-0.7137359	0.61043864	-0.29378405	0.5013474	0.6445433	-0.32806736	0.6924486	-0.7554394	-0.19041218	0.67129	0.39009127	0.115152985	-0.025018867	0.8155699	-0.04035873	0.010409924	0.10562205	-1.4789622	0.1862399	-0.22403549	0.06598533	0.33080277	0.9340909	1.1761289	1.1917425	0.15720995	0.52725005	0.97296286	0.5770454	0.7164052	0.20305619	0.015830345	-0.7167549	-0.02979562	0.14366223	0.12689623	0.13918096	-0.12535049	-0.79482543	0.6943692	0.4457818	0.13854682	-0.30617642	-0.033878747	-0.07175744	1.3054839
-0.045509446	-0.3465478	-0.43440282	0.67084897	0.23607293	0.020832818	-0.1483603	-0.11477544	-0.022880893	-0.44891477	-0.5335164	0.405653	0.42623562	-0.0364986	-0.34460753	-0.23465677	0.22544502	-0.0673764	-0.063265234	-0.23836493	0.00829227	0.033065863	-0.31442082	-0.30654627	-0.08369269	-0.1289165	0.31499368	-0.08999111	0.54466903	0.22510731	0.5119728	-0.17074257	-0.38970327	-0.12613185	-0.103744484	-0.34869602	-0.21673779	-0.09450564	-0.0007333318	0.06565941	0.082802154	-1.2188402	-0.27734914	-0.21105844	0.03540928	0.20221335	-0.095472954	0.13621554	-0.3698682	-0.35690275	-0.07475543	0.117703095	-0.19630788	0.20435873	-0.97221065	-0.15644209	-0.2395704	0.6721359	0.19736141	0.021519445	1.0050424	-0.57000154	0.16347998	0.5713292	0.16633879	-0.02635248	-0.11268487	0.85308987	-0.3357804	-0.063576974	0.19727863	-1.114985	0.248517	-0.26287633	-0.15657523	-0.23063008	0.8566537	0.7710846	0.7754942	0.33035725	0.1596521	0.79983455	0.12921531	0.48419958	0.22835429	0.4788256	-0.49233413	0.6342545	-0.34916806	0.33367848	0.011330685	0.1639276	-0.61877155	0.53056633	-0.44874322	0.22824837	-0.3724235	-0.39061397	-0.20952837	0.29821953
0.09979846	-0.07406345	-0.31389037	0.31816748	0.1962174	0.33480218	-0.06398978	0.17690256	-0.12643743	-0.36398977	-0.7398334	0.43716487	0.13778646	0.42265987	0.040730342	-0.14297624	0.12633292	0.19504547	0.10532078	-0.027369699	-0.18193023	0.048828926	0.23626336	0.45552287	0.15856814	0.26820162	-0.007440496	-0.0027376718	0.27073452	0.028092427	-0.2266461	-0.19031468	-0.5050076	0.2306235	-0.40201753	-0.0006678121	-0.19222455	-0.1607164	0.18597743	-0.012019322	0.08570937	-0.7392484	-0.42881435	-0.192958	0.08571704	0.227413	-0.3261551	0.014760394	-0.05628467	-0.15002495	-0.29626215	0.106784336	-0.39454088	-0.28508207	-0.48961192	-0.43386266	-0.32693544	0.48740926	0.12654665	0.16001384	0.939602	-0.33901727	0.393763	0.08914358	0.18331836	0.03514839	-0.22478926	0.25845894	-0.14225881	-0.1864866	0.10763828	-0.25226495	0.13082492	-0.12891841	0.013639607	-0.36172298	0.8894121	0.42077267	0.4095595	0.028158288	0.13495187	0.2380386	-0.13649258	0.29890177	-0.13921742	0.031354602	-0.42131162	0.4363773	-0.26066354	0.21852855	-0.011370711	-0.084392205	-0.11835058	0.19782904	-0.81061536	0.1383432	-0.16117223	-0.16049631	-1.1089702	0.3889312
0.23961475	-0.10110084	-0.2589276	-0.16699578	-0.03961786	0.3745239	-0.09760344	0.20649171	-0.17814703	-0.12547787	-0.67671114	0.1603762	-0.006735808	0.5284632	0.1577399	0.039114267	0.10011365	0.2894063	0.08300452	-0.015447964	-0.27410653	-0.022934398	0.22471683	0.29511765	-0.06365883	0.49712944	-0.12524648	0.03548708	0.12005143	0.22488694	-0.3366612	-0.076827586	-0.62574846	0.40056333	-0.6830377	0.05068242	0.12213508	-0.12630959	0.20072022	0.21427375	0.15767151	-0.61431384	-0.8684804	-0.38793167	-0.0474407	0.3508465	-0.25755325	-0.0035435073	-0.1665662	-0.17560112	-0.07297583	0.05402342	-0.45108354	-0.20390753	-0.34102702	-0.31930208	-0.37728435	0.5331997	-0.012607154	-0.03975919	0.7506714	0.065326676	0.22253296	0.032075793	0.28354818	0.30154186	-0.032069527	-0.20315817	-0.08587832	-0.34664333	-0.049986556	-0.1396536	-0.12643534	-0.04697171	0.09668748	-0.21913688	0.77108395	0.3588869	0.13682516	-0.17584364	-0.20157513	0.14181566	-0.21274644	0.023018863	-0.13094836	-0.14023666	-0.29773444	0.5092309	-0.3011368	0.08475747	0.051892344	-0.33143067	0.22039132	0.38083366	-0.87727904	0.25389433	-0.032463096	0.102841206	-1.3436531	0.585308
0.44762883	-0.16189414	-0.44956732	-0.11816849	0.2191811	-0.0824156	0.0022077726	0.14518513	-0.659468	-0.10675708	-0.8573879	0.11122223	0.09383641	0.5519931	0.08366639	-0.23285578	0.15395421	0.54113466	0.34273797	-0.033534676	0.15118517	-0.11509633	0.34031168	0.03147953	0.07098166	0.37149996	0.39562818	-0.056967653	0.28826413	0.33363205	-0.21086003	-0.049316317	-0.5503594	0.34237278	-0.54790735	0.0128570935	-0.16127387	-0.15431502	0.20671648	0.53038627	0.39785117	-0.42985892	-0.6066423	-0.06106505	-0.16546202	-0.12500282	-0.27446795	-0.19476077	-0.06346157	0.043859176	0.043694567	-0.25379097	-0.47333503	-0.2799836	0.07540967	-0.3036614	-0.14902331	0.55515045	0.042629912	-0.32937965	0.53380334	-0.064366266	0.39965156	-0.08817238	-0.029285036	0.3995652	-0.09808318	0.197217	0.5779024	-0.4629684	0.048911043	0.051845167	-0.27546144	-0.4685863	0.04154493	-0.3913014	0.6831721	-0.16083497	0.36413452	0.0898351	-0.008234623	-0.28446135	-0.15801346	0.060923368	-0.18524441	-0.16274324	-0.5802572	0.45521915	-0.38607806	0.1886112	0.09220012	-0.13935758	0.18154922	-0.08884655	-0.46739173	0.25759718	-0.1624721	0.5465408	-1.7208463	1.0147717
0.093652636	0.09132857	-0.10945961	0.018329136	-0.091751084	0.41399577	-0.22355954	0.14550333	-0.29552785	-0.39095637	-0.65100014	0.44315216	0.6000404	0.24299109	-0.33717084	-0.5112333	-0.14287695	-0.25045186	0.19914158	0.040911295	0.014894126	-0.29852566	-0.33831677	-0.39389932	-0.3934298	-0.08687811	0.11306549	-0.2182965	0.32475963	0.26538143	0.5628776	-0.54362994	-0.65533215	0.18045883	-0.32809034	0.16005985	-0.12287049	0.078278966	-0.37153193	0.34603807	-0.1818786	-0.8330512	-0.13250214	-0.29516563	-0.024102911	0.45678082	-0.16038278	0.26515347	-0.29893896	-0.15826231	0.08407071	0.45541093	-0.07187641	0.43206233	-0.5311596	-0.035987187	-0.21893126	0.6090144	0.29939854	-0.10470482	0.24142225	-0.18855509	-0.29503882	0.49879345	0.23948485	0.28570282	-0.01122059	0.26920483	-0.06970936	-0.1294516	0.07837014	-0.9837104	0.13906863	-0.33470082	-0.030026972	0.041783415	0.94188046	0.7804351	0.5191254	-0.058937207	0.16278332	0.614858	0.026753267	-0.056999184	0.06223097	0.12671846	-0.5737177	0.27949315	-0.16132843	0.004948393	-0.07366221	-0.055236235	-0.16812652	0.48695543	0.11562293	0.45615774	-0.28242075	-0.05432569	-0.39177647	0.8589549
0.3960426	0.023862712	-0.06751838	-0.3235573	-0.1633255	0.5076058	0.061001685	0.32377532	-0.3284053	-0.06556258	-0.69584525	0.15941167	0.13015167	0.53186196	0.0028834245	-0.06020224	-0.1486322	0.22661097	0.23170945	0.19671781	-0.14707386	-0.20735836	0.33827618	0.34880415	-0.1160261	0.21907134	-0.18823843	-0.1390668	0.11623336	0.24997489	-0.25756684	-0.24499321	-0.7567114	0.36723214	-0.55929476	0.26274952	-0.055994123	-0.0325327	-0.039435	0.16722266	0.07264315	-0.510045	-0.6679682	-0.22076239	0.052741952	0.45010516	-0.27729654	0.049535926	0.023437895	0.032842886	-0.14584844	0.2722318	-0.34266424	-0.2862304	-0.21170935	-0.3661371	-0.3884804	0.3408659	0.33296224	-0.07404662	0.68130714	0.022431076	-0.0013136817	-0.07645555	0.26175484	0.2767526	-0.21975774	-0.20604044	0.19545493	-0.40203434	0.022481577	-0.16572323	-0.058376905	-0.21563654	0.117526434	-0.05049243	0.9942039	0.17786317	0.22725804	-0.087749705	0.101086184	0.0070681907	-0.19995792	0.012840362	-0.43692097	-0.47565368	-0.56406295	0.33197442	-0.37215677	0.12907138	0.08664609	-0.5169219	0.2518241	0.26975918	-0.8368938	0.29936942	-0.08524594	0.07905292	-1.2231144	0.61591023
0.11469729	0.111014344	-0.096635014	0.32519698	0.022932693	0.34388766	-0.099408016	-0.003532443	-0.33754438	-0.5860793	-0.69067556	0.41563672	0.5069903	0.055972315	-0.45887962	-0.40465093	-0.19044462	-0.10578997	0.22160508	0.0066602253	0.16857426	-0.31977352	-0.074272096	0.02776078	-0.07364216	0.022407375	0.3872174	-0.09145962	0.40864575	0.18602705	0.35070348	-0.3955323	-0.66694665	-0.16671781	-0.06433789	0.00062882266	-0.21632811	0.0102931475	-0.25903675	0.17241263	-0.090345815	-0.8303534	0.046331048	0.05065078	-0.142105	0.0698148	-0.029791806	0.18055795	0.11958793	-0.14545563	-0.1017699	0.09521001	0.0077092233	-0.024773275	-0.7107868	-0.09823581	-0.12323018	0.34243086	0.22300658	0.004690637	0.78566676	-0.4169264	0.12965934	0.35720754	0.10476276	0.13322352	-0.39686725	0.62650704	-0.046668656	0.06516153	0.3166835	-0.99865764	0.31951877	-0.49584824	-0.12149333	0.036021754	1.1109333	0.8218335	0.6327006	0.31739244	0.4891709	0.6672126	0.062976964	0.459854	-0.2287999	0.18622105	-0.5810653	0.45268187	-0.3047539	0.23732986	0.105528966	0.067386426	-0.5700063	0.30388567	-0.38974082	0.21079032	-0.1842745	-0.49098358	-0.42450726	0.39131626
0.2556874	0.05867044	-0.08607272	-0.17780471	-0.14565675	0.404407	0.006840763	0.2617096	-0.36838114	-0.118623294	-0.61768234	0.31845278	0.2731095	0.45259863	-0.20011142	-0.24965899	-0.15523407	0.08367815	0.32681888	0.21137363	0.03693739	-0.18352665	0.22216684	0.03613438	-0.20726554	-0.0073543754	-0.07943862	-0.22748369	0.21274	0.2647114	0.068088055	-0.38455093	-0.5926513	0.21920481	-0.32903665	0.2253867	-0.13812652	-0.027897183	-0.16221124	0.2815157	-0.06421585	-0.5636177	-0.4067249	-0.21944185	0.049130455	0.45313323	-0.23990157	0.1608171	-0.11657472	0.002089193	-0.004040509	0.4491185	-0.24008049	-0.041915704	-0.25555998	-0.29431728	-0.36368123	0.4277358	0.401149	0.04717929	0.5591782	-0.1608283	-0.08445084	0.08449121	0.23337151	0.21487163	-0.084260456	0.0155700855	0.14056613	-0.36530125	0.08722643	-0.40529776	-0.0078990245	-0.28790182	-0.0105802575	-0.012778726	0.94105625	0.37861824	0.43205947	0.01474846	0.16729221	0.15217799	-0.063223206	0.058120698	-0.2669318	-0.28269055	-0.60108995	0.23135598	-0.31506374	0.187799	-0.009662115	-0.31537494	0.12519325	0.31169993	-0.46275458	0.37309158	-0.20110404	0.092404306	-0.9498967	0.75096303
